SISTEMA,CENTRO DE CONTROL REGIONAL,ZONA DE CARGA,CLAVE,NOMBRE,NIVEL DE TENSIÓN (kV),DIRECTAMENTE MODELADA,INDIRECTAMENTE MODELADA,DIRECTAMENTE MODELADA,INDIRECTAMENTE MODELADA,ZONA DE OPERACIÓN DE TRANSMISIÓN,GERENCIA REGIONAL DE TRANSMISIÓN,ZONA DE DISTRIBUCIÓN,GERENCIA DIVISIONAL DE DISTRIBUCIÓN,CLAVE DE ENTIDAD FEDERATIVA (INEGI),ENTIDAD FEDERATIVA (INEGI),CLAVE DE MUNICIPIO (INEGI),MUNICIPIO (INEGI),REGION DE TRANSMISION
SIN,ORIENTAL,TEZIUTLAN,02MAU-115,Minera Autlan,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,21.0,PUEBLA,174.0,TEZIUTLAN,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02MDD-115,Martinez de la Torre Dos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,102.0,MARTINEZ DE LA TORRE,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02MGS-115,Las Margaritas,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,21.0,PUEBLA,76.0,HUEYTAMALCO,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02MIS-69,Minas,69.0,Directamente Modelada,Indirectamente Modelada,Directamente Modelada,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,107.0,LAS MINAS,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02MSD-115,Misantla Dos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,109.0,MISANTLA,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02MTT-115,Martines de la Torre Tres,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,102.0,MARTINEZ DE LA TORRE,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02MZT-230,Mazatepec,230.0,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,21.0,PUEBLA,186.0,TLATLAUQUITEPEC,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02PEE-115,Perote Dos,115.0,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,128.0,PEROTE,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02RFD-115,San Rafael Dos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,211.0,SAN RAFAEL,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02SNS-115,Santa Sofia,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,158.0,TECOLUTLA,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02TLY-115,Tlapacoyan,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,183.0,TLAPACOYAN,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02TTG-115,Altotonga Dos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,86.0,JALACINGO,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02TZD-115,Teziutlan Dos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,21.0,PUEBLA,174.0,TEZIUTLAN,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02TZT-115,Teziutlan,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,21.0,PUEBLA,174.0,TEZIUTLAN,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02VDA-115,Vega de Alatorre,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,192.0,VEGA DE ALATORRE,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02VGS-115,Las Vigas Dos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,132.0,LAS VIGAS DE RAMIREZ,POZA RICA
SIN,ORIENTAL,TEZIUTLAN,02ZXP-115,Zacapoaxtla,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,TEZIUTLAN,ORIENTE,21.0,PUEBLA,207.0,ZACAPOAXTLA,POZA RICA
SIN,ORIENTAL,TLAXCALA,02ANC-115,Ana Chiautempan Santa,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,10.0,CHIAUTEMPAN,PUEBLA
SIN,ORIENTAL,TLAXCALA,02API-115,Apizaco Dos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,5.0,APIZACO,PUEBLA
SIN,ORIENTAL,TLAXCALA,02ATX-230,Aceros Tlaxcala,230.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,5.0,APIZACO,PUEBLA
SIN,ORIENTAL,TLAXCALA,02ATZ-115,Atlihuetzia,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,1.0,AMAXAC DE GUERRERO,PUEBLA
SIN,ORIENTAL,TLAXCALA,02AZY-115,Altzayanca,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,4.0,ATLTZAYANCA,PUEBLA
SIN,ORIENTAL,TLAXCALA,02CBM-115,Cebadas y Maltas,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,6.0,CALPULALPAN,PUEBLA
SIN,ORIENTAL,TLAXCALA,02CHH-115,Chignahuapan,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,21.0,PUEBLA,53.0,CHIGNAHUAPAN,PUEBLA
SIN,ORIENTAL,TLAXCALA,02CNU-115,Contla,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,41.0,PAPALOTLA DE XICOHTENCATL,PUEBLA
SIN,ORIENTAL,TLAXCALA,02CPL-115,Calpulalpan,115.0,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,6.0,CALPULALPAN,PUEBLA
SIN,ORIENTAL,TLAXCALA,02CTM-115,Cuauhtemoc,115.0,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,13.0,HUAMANTLA,PUEBLA
SIN,ORIENTAL,TLAXCALA,02FJM-115,Forjamex,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,39.0,XALOZTOC,PUEBLA
SIN,ORIENTAL,TLAXCALA,02GRE-115,Gresaise,115.0,No Aplica,No Aplica,Directamente Modelada,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,48.0,LA MAGDALENA TLALTELULCO,PUEBLA
SIN,ORIENTAL,TLAXCALA,02HUA-115,Huamantla,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,13.0,HUAMANTLA,PUEBLA
SIN,ORIENTAL,TLAXCALA,02IGP-115,Igsapak Cogeneracion S.A.P.I de C.V.,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,13.0,HIDALGO,21.0,EMILIANO ZAPATA,PUEBLA
SIN,ORIENTAL,TLAXCALA,02JOC-230,San Jose Chiapa,230.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,21.0,PUEBLA,128.0,SAN JOSE CHIAPA,PUEBLA
SIN,ORIENTAL,TLAXCALA,02KIA-115,Kimberly Clark Ampliacion ,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,31.0,TETLA DE LA SOLIDARIDAD,PUEBLA
SIN,ORIENTAL,TLAXCALA,02KIC-115,Kimberley Clark Pue,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,31.0,TETLA DE LA SOLIDARIDAD,PUEBLA
SIN,ORIENTAL,TLAXCALA,02MLC-230,Malinche,230.0,Directamente Modelada,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,38.0,TZOMPANTEPEC,PUEBLA
SIN,ORIENTAL,TLAXCALA,02OWC-115,Owens Corning Violet Mexico,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,31.0,TETLA DE LA SOLIDARIDAD,PUEBLA
SIN,ORIENTAL,TLAXCALA,02PGC-115,Procter & Gamble Manufacturas,115.0,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,43.0,YAUHQUEMEHCAN,PUEBLA
SIN,ORIENTAL,TLAXCALA,02PLS-115,Polidesa,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,38.0,TZOMPANTEPEC,PUEBLA
SIN,ORIENTAL,TLAXCALA,02PNA-115,Panotla,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,24.0,PANOTLA,PUEBLA
SIN,ORIENTAL,TLAXCALA,02POR-115,Porcel,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,41.0,PAPALOTLA DE XICOHTENCATL,PUEBLA
SIN,ORIENTAL,TLAXCALA,02PPL-115,Papalotla,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,41.0,PAPALOTLA DE XICOHTENCATL,PUEBLA
SIN,ORIENTAL,TLAXCALA,02SIA-115,Sintesis Organicas Tlaxcala,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,38.0,TZOMPANTEPEC,PUEBLA
SIN,ORIENTAL,TLAXCALA,02STN-115,Santa Anita,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,26.0,SANTA CRUZ TLAXCALA,PUEBLA
SIN,ORIENTAL,TLAXCALA,02TLM-115,Telmac,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,31.0,TETLA DE LA SOLIDARIDAD,PUEBLA
SIN,ORIENTAL,TLAXCALA,02XIT-115,Xicotencatl,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,TLAXCALA,CENTRO ORIENTE,29.0,TLAXCALA,31.0,TETLA DE LA SOLIDARIDAD,PUEBLA
SIN,ORIENTAL,TUXTLA,02ANG-400,Angostura,400.0,Directamente Modelada,Indirectamente Modelada,Directamente Modelada,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,106.0,VENUSTIANO CARRANZA,GRIJALVA
SIN,ORIENTAL,TUXTLA,02BCH-115,Bochil,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,13.0,BOCHIL,GRIJALVA
SIN,ORIENTAL,TUXTLA,02CIT-115,Cintalapa Dos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,46.0,JIQUIPILAS,GRIJALVA
SIN,ORIENTAL,TUXTLA,02GIA-115,Grijalva,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,27.0,CHIAPA DE CORZO,GRIJALVA
SIN,ORIENTAL,TUXTLA,02IPD-115,Independencia,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,20.0,LA CONCORDIA,GRIJALVA
SIN,ORIENTAL,TUXTLA,02JUY-115,Juy Juy,115.0,Directamente Modelada,Indirectamente Modelada,No Aplica,Indirectamente Modelada,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,27.0,CHIAPA DE CORZO,GRIJALVA
SIN,ORIENTAL,TUXTLA,02LGZ-115,La Garza,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,108.0,VILLAFLORES,GRIJALVA
SIN,ORIENTAL,TUXTLA,02LMX-115,Liberacion Mexicana,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,46.0,JIQUIPILAS,GRIJALVA
SIN,ORIENTAL,TUXTLA,02MAA-115,Mactumatza,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,101.0,TUXTLA GUTIERREZ,GRIJALVA
SIN,ORIENTAL,TUXTLA,02MMT-400,Manuel Moreno Torres,400.0,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,63.0,OSUMACINTA,GRIJALVA
SIN,ORIENTAL,TUXTLA,02MPE-115,Malpaso Tres,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,92.0,TECPATAN,GRIJALVA
SIN,ORIENTAL,TUXTLA,02OCZ-115,Ocozocuautla,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,61.0,OCOZOCOAUTLA DE ESPINOSA,GRIJALVA
SIN,ORIENTAL,TUXTLA,02RDB-115,Real del Bosque,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,101.0,TUXTLA GUTIERREZ,GRIJALVA
SIN,ORIENTAL,TUXTLA,02SMJ-115,Simojovel,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,81.0,SIMOJOVEL,TABASCO
SIN,ORIENTAL,TUXTLA,02SOY-115,Soyalo,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,85.0,SOYALO,GRIJALVA
SIN,ORIENTAL,TUXTLA,02TGD-115,Tuxtla Gutierrez Dos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,101.0,TUXTLA GUTIERREZ,GRIJALVA
SIN,ORIENTAL,TUXTLA,02TGU-115,Tuxtla Gutierrez,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,101.0,TUXTLA GUTIERREZ,GRIJALVA
SIN,ORIENTAL,TUXTLA,02TXN-115,Tuxtla Norte,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,101.0,TUXTLA GUTIERREZ,GRIJALVA
SIN,ORIENTAL,TUXTLA,02TXS-115,Tuxtla Sur,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,101.0,TUXTLA GUTIERREZ,GRIJALVA
SIN,ORIENTAL,TUXTLA,02VFD-115,Villa Flores Dos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TUXTLA,SURESTE,7.0,CHIAPAS,107.0,VILLA CORZO,GRIJALVA
SIN,ORIENTAL,VERACRUZ,02ABL-115,AB Calsa,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,PAPALOAPAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,53.0,CUITLAHUAC,VERACRUZ
SIN,ORIENTAL,VERACRUZ,02AMN-115,Aluminio,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,193.0,VERACRUZ,VERACRUZ
SIN,ORIENTAL,VERACRUZ,02ARU-115,Aeropuerto,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,193.0,VERACRUZ,VERACRUZ
SIN,ORIENTAL,VERACRUZ,02AVD-115,Alvarado Dos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,11.0,ALVARADO,TEMASCAL
SIN,ORIENTAL,VERACRUZ,02BDR-115,Boca del Rio,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,28.0,BOCA DEL RIO,VERACRUZ
SIN,ORIENTAL,VERACRUZ,02BJU-115,Benito Juárez,115.0,Directamente Modelada,Indirectamente Modelada,Directamente Modelada,No Aplica,VERACRUZ,SURESTE,PAPALOAPAN,ORIENTE,20.0,OAXACA,184.0,SAN JUAN BAUTISTA TUXTEPEC,TEMASCAL
SIN,ORIENTAL,VERACRUZ,02BPP-115,Bio Pappel Printing,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,PAPALOAPAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,207.0,TRES VALLES,TEMASCAL
SIN,ORIENTAL,VERACRUZ,02BRS-115,Las Brisas,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,193.0,VERACRUZ,VERACRUZ
SIN,ORIENTAL,VERACRUZ,02CAC-115,Carlos A. Carrillo,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,PAPALOAPAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,208.0,CARLOS A. CARRILLO,TEMASCAL
SIN,ORIENTAL,VERACRUZ,02CAE-115,Cardel,115.0,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,134.0,PUENTE NACIONAL,VERACRUZ
SIN,ORIENTAL,VERACRUZ,02CSL-115,Cosolapa,115.0,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,VERACRUZ,ORIENTE,PAPALOAPAN,ORIENTE,20.0,OAXACA,21.0,COSOLAPA,TEMASCAL
SIN,ORIENTAL,VERACRUZ,02CVT-115,Cerveceria del Tropico,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,PAPALOAPAN,ORIENTE,20.0,OAXACA,184.0,SAN JUAN BAUTISTA TUXTEPEC,TEMASCAL
SIN,ORIENTAL,VERACRUZ,02DBC-115,Dos Bocas Ciclo Combinado,115.0,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,105.0,MEDELLIN DE BRAVO,VERACRUZ
SIN,ORIENTAL,VERACRUZ,02EDO-115,Cerro de Oro,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,PAPALOAPAN,ORIENTE,20.0,OAXACA,278.0,SAN MIGUEL SOYALTEPEC,TEMASCAL
SIN,ORIENTAL,VERACRUZ,02FRY-115,Franboyanes,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,193.0,VERACRUZ,VERACRUZ
SIN,ORIENTAL,VERACRUZ,02GBA-115,Gabino Barreda,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,PAPALOAPAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,45.0,COSAMALOAPAN DE CARPIO,TEMASCAL
SIN,ORIENTAL,VERACRUZ,02GLM-115,La Gloria Maniobras,115.0,No Aplica,No Aplica,Directamente Modelada,No Aplica,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,191.0,URSULO GALVAN,VERACRUZ
SIN,ORIENTAL,VERACRUZ,02GRA-115,Gran Prideco,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,193.0,VERACRUZ,VERACRUZ
SIN,ORIENTAL,VERACRUZ,02GRT-115,La Granja Tres,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,PAPALOAPAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,207.0,TRES VALLES,TEMASCAL
SIN,ORIENTAL,VERACRUZ,02IFN-115,Infonavit,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,193.0,VERACRUZ,VERACRUZ
SIN,ORIENTAL,VERACRUZ,02ISL-115,Isla,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,PAPALOAPAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,77.0,ISLA,TEMASCAL
SIN,ORIENTAL,VERACRUZ,02JBL-115,J. B. Lobos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,193.0,VERACRUZ,VERACRUZ
SIN,ORIENTAL,VERACRUZ,02JDD-230,Xalapa de Diaz,230.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,PAPALOAPAN,ORIENTE,20.0,OAXACA,134.0,SAN FELIPE JALAPA DE DIAZ,TEMASCAL
SIN,ORIENTAL,VERACRUZ,02JIC-115,El Jicaro,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,PAPALOAPAN,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,174.0,TIERRA BLANCA,TEMASCAL
SIN,ORIENTAL,VERACRUZ,02LAV-400,Laguna Verde,400.0,Directamente Modelada,Indirectamente Modelada,Directamente Modelada,No Aplica,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,9.0,ALTO LUCERO DE GUTIERREZ BARRIOS,VERACRUZ
SIN,ORIENTAL,VERACRUZ,02LBD-115,Loma Bonita Dos,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,PAPALOAPAN,ORIENTE,20.0,OAXACA,44.0,LOMA BONITA,TEMASCAL
SIN,ORIENTAL,VERACRUZ,02MCB-115,Mocambo,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,28.0,BOCA DEL RIO,VERACRUZ
SIN,ORIENTAL,VERACRUZ,02MDG-115,Mandinga,115.0,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,VERACRUZ,ORIENTE,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,11.0,ALVARADO,VERACRUZ
